time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:41:01.775	5.954	600.000000	600.000000	48.000000	8.000000	G01	55.447000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.838661	0.390290	0.008172	1	
211105 14:41:01.875	6.054	600.000000	600.000000	48.000000	8.000000	G01	54.986000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.753566	0.273070	0.008195	1	
211105 14:41:01.975	6.154	600.000000	600.000000	48.000000	8.000000	G01	54.986000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.586507	0.279770	0.008541	1	
211105 14:41:02.075	6.254	600.000000	600.000000	48.000000	8.000000	G01	54.986000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.732281	0.198963	0.008484	1	
211105 14:41:02.175	6.354	601.000000	600.000000	48.000000	8.000000	G01	54.525000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.808383	0.188071	0.008331	1	
211105 14:41:02.275	6.454	601.000000	600.000000	48.000000	8.000000	G01	54.525000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.668617	0.277235	0.008280	1	
211105 14:41:02.375	6.554	601.000000	600.000000	48.000000	8.000000	G01	54.525000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.512535	0.282268	0.008304	1	
211105 14:41:02.475	6.654	600.000000	600.000000	48.000000	8.000000	G01	54.013000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.403273	0.381375	0.008497	1	
211105 14:41:02.575	6.754	600.000000	600.000000	48.000000	8.000000	G01	54.013000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.432444	0.408993	0.008023	1	
211105 14:41:02.675	6.854	600.000000	600.000000	48.000000	8.000000	G01	54.013000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.338225	0.425793	0.008156	1	
211105 14:41:02.775	6.954	600.000000	600.000000	48.000000	8.000000	G01	53.501000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.258726	0.444078	0.008074	1	
211105 14:41:02.875	7.054	600.000000	600.000000	48.000000	8.000000	G01	53.501000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.325303	0.267589	0.007983	1	
211105 14:41:02.975	7.154	600.000000	600.000000	48.000000	8.000000	G01	53.501000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.095346	0.216374	0.007989	1	
211105 14:41:03.075	7.254	600.000000	600.000000	48.000000	8.000000	G01	53.040000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.064070	0.210766	0.008343	1	
211105 14:41:03.175	7.354	600.000000	600.000000	48.000000	8.000000	G01	53.040000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.000578	0.209153	0.007797	1	
211105 14:41:03.275	7.454	600.000000	600.000000	48.000000	8.000000	G01	53.040000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.021641	0.201964	0.007810	1	
211105 14:41:03.375	7.554	601.000000	600.000000	48.000000	8.000000	G01	52.477000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.018370	0.191806	0.007860	1	
211105 14:41:03.475	7.654	601.000000	600.000000	48.000000	8.000000	G01	52.477000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.965117	0.176774	0.007951	1	
211105 14:41:03.575	7.754	601.000000	600.000000	48.000000	8.000000	G01	52.477000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.724587	0.291881	0.007610	1	
211105 14:41:03.675	7.854	601.000000	600.000000	48.000000	8.000000	G01	52.477000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.548410	0.248403	0.007548	1	
211105 14:41:03.775	7.954	600.000000	600.000000	48.000000	8.000000	G01	51.913000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.665826	0.184818	0.007503	1	
211105 14:41:03.875	8.054	600.000000	600.000000	48.000000	8.000000	G01	51.913000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.570001	0.199966	0.007237	1	
211105 14:41:03.975	8.154	600.000000	600.000000	48.000000	8.000000	G01	51.913000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.474057	0.183592	0.007120	1	
211105 14:41:04.075	8.254	600.000000	600.000000	48.000000	8.000000	G01	51.350000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.436547	0.211375	0.007260	1	
211105 14:41:04.175	8.354	600.000000	600.000000	48.000000	8.000000	G01	51.350000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.542888	0.206481	0.007601	1	
211105 14:41:04.275	8.454	600.000000	600.000000	48.000000	8.000000	G01	51.350000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.614369	0.197729	0.006911	1	
211105 14:41:04.375	8.554	600.000000	600.000000	48.000000	8.000000	G01	51.350000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.406648	0.229889	0.006958	1	
211105 14:41:04.475	8.654	601.000000	600.000000	48.000000	8.000000	G01	50.889000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.452763	0.167656	0.007505	1	
211105 14:41:04.575	8.754	601.000000	600.000000	48.000000	8.000000	G01	50.889000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.495516	0.185401	0.007065	1	
211105 14:41:04.675	8.854	601.000000	600.000000	48.000000	8.000000	G01	50.889000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.497426	0.213485	0.006860	1	
211105 14:41:04.775	8.954	600.000000	600.000000	48.000000	8.000000	G01	50.325000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.462168	0.318665	0.007118	1	
211105 14:41:04.875	9.054	600.000000	600.000000	48.000000	8.000000	G01	50.325000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.530356	0.396705	0.007077	1	
211105 14:41:04.975	9.154	600.000000	600.000000	48.000000	8.000000	G01	50.325000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.545815	0.433310	0.006953	1	
211105 14:41:05.075	9.254	600.000000	600.000000	48.000000	8.000000	G01	49.813000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.566774	0.322735	0.007173	1	
211105 14:41:05.175	9.354	600.000000	600.000000	48.000000	8.000000	G01	49.813000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.507756	0.347986	0.007283	1	
211105 14:41:05.275	9.454	600.000000	600.000000	48.000000	8.000000	G01	49.813000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.517030	0.210758	0.007038	1	
211105 14:41:05.375	9.554	600.000000	600.000000	48.000000	8.000000	G01	49.813000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.562875	0.304386	0.007323	1	
211105 14:41:05.475	9.654	601.000000	600.000000	48.000000	8.000000	G01	49.301000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.431078	0.213968	0.007323	1	
211105 14:41:05.575	9.754	601.000000	600.000000	48.000000	8.000000	G01	49.301000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.486172	0.207564	0.007877	1	
211105 14:41:05.675	9.854	601.000000	600.000000	48.000000	8.000000	G01	49.301000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.463060	0.181390	0.007657	1	
211105 14:41:05.775	9.954	600.000000	600.000000	48.000000	8.000000	G01	48.840000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.583909	0.166232	0.007497	1	
211105 14:41:05.875	10.054	600.000000	600.000000	48.000000	8.000000	G01	48.840000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.543059	0.185793	0.007647	1	
211105 14:41:05.975	10.154	600.000000	600.000000	48.000000	8.000000	G01	48.840000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.451664	0.214457	0.007650	1	
211105 14:41:06.075	10.254	601.000000	600.000000	48.000000	8.000000	G01	48.379000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.521413	0.218146	0.007938	1	
211105 14:41:06.175	10.354	601.000000	600.000000	48.000000	8.000000	G01	48.379000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.532275	0.201049	0.008114	1	
211105 14:41:06.275	10.454	601.000000	600.000000	48.000000	8.000000	G01	48.379000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.423830	0.190249	0.007742	1	
211105 14:41:06.375	10.554	601.000000	600.000000	48.000000	8.000000	G01	47.867000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.299369	0.204702	0.007425	1	
211105 14:41:06.475	10.654	601.000000	600.000000	48.000000	8.000000	G01	47.867000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.498007	0.786015	0.007730	1	
211105 14:41:06.575	10.754	601.000000	600.000000	48.000000	8.000000	G01	47.867000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.542195	0.449759	0.007914	1	
211105 14:41:06.675	10.854	600.000000	600.000000	48.000000	8.000000	G01	47.406000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.510350	0.236080	0.008003	1	
211105 14:41:06.775	10.954	600.000000	600.000000	48.000000	8.000000	G01	47.406000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.530839	0.144043	0.007593	1	
211105 14:41:06.875	11.054	600.000000	600.000000	48.000000	8.000000	G01	47.406000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.559182	0.204583	0.007471	1	
211105 14:41:06.975	11.154	601.000000	600.000000	48.000000	8.000000	G01	46.893000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.517555	0.208366	0.007565	1	
211105 14:41:07.075	11.254	601.000000	600.000000	48.000000	8.000000	G01	46.893000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.396291	0.239361	0.007187	1	
211105 14:41:07.175	11.354	601.000000	600.000000	48.000000	8.000000	G01	46.893000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.433992	0.324005	0.007562	1	
211105 14:41:07.275	11.454	601.000000	600.000000	48.000000	8.000000	G01	46.381000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.369036	0.316789	0.007330	1	
211105 14:41:07.375	11.554	601.000000	600.000000	48.000000	8.000000	G01	46.381000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.445017	0.269356	0.007268	1	
211105 14:41:07.475	11.654	601.000000	600.000000	48.000000	8.000000	G01	46.381000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.432492	0.164258	0.007130	1	
211105 14:41:07.575	11.754	601.000000	600.000000	48.000000	8.000000	G01	45.920000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.573751	0.169031	0.007613	1	
211105 14:41:07.675	11.854	601.000000	600.000000	48.000000	8.000000	G01	45.920000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.538924	0.171093	0.007259	1	
211105 14:41:07.775	11.954	601.000000	600.000000	48.000000	8.000000	G01	45.920000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.493849	9.878888	0.007358	1	
211105 14:41:07.875	12.054	600.000000	600.000000	48.000000	8.000000	G01	45.408000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.447282	6.159150	0.007531	1	
211105 14:41:07.975	12.154	600.000000	600.000000	48.000000	8.000000	G01	45.408000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.461101	3.590683	0.007175	1	
211105 14:41:08.075	12.254	600.000000	600.000000	48.000000	8.000000	G01	45.408000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.405532	1.294391	0.007729	1	
211105 14:41:08.175	12.354	600.000000	600.000000	48.000000	8.000000	G01	44.895000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.326948	1.347458	0.007727	1	
